,Isocode,Country,Year,PopMale,PopFemale,PopTotal,GrowthRate,PopDensity,GDP,CO2,TFR,LEx,LExMale,LExFemale,CO2.norm,GDP.norm,PopTotal.norm,TFR.norm,Tech,Region
318918,MUS,Mauritius,1996,568.887,573.304,1142.191,1.0893,559.898,9115.3,0.465771487,2.105,70.406,66.757,74.202,1.232560929,1.264608359,1.081758558,0.918011339,0.511, Africa
319007,MUS,Mauritius,1997,574.471,580.23,1154.701,0.9798,566.03,9552.84,0.471983656,2.071,70.51,66.894,74.279,1.249000058,1.325310025,1.093606664,0.903183602,0.494, Africa
319057,MUS,Mauritius,1998,579.418,586.652,1166.07,0.8673,571.603,10018.45,0.513691288,2.042,70.677,67.111,74.399,1.359370054,1.389906257,1.104374139,0.890536415,0.513, Africa
319150,MUS,Mauritius,1999,583.802,592.425,1176.227,0.7552,576.582,10437.04,0.572168467,2.018,70.912,67.411,74.568,1.51411694,1.447980391,1.11399374,0.880069778,0.548, Africa
319177,MUS,Mauritius,2000,587.689,597.454,1185.143,0.6372,580.952,10593.36,0.637053925,1.994,71.202,67.773,74.78,1.685821911,1.469666187,1.122438001,0.86960314,0.601, Africa
319286,MUS,Mauritius,2001,591.057,601.662,1192.719,0.5229,584.666,11232.36,0.678282144,1.965,71.519,68.157,75.02,1.794923247,1.558318561,1.129613161,0.856955953,0.604, Africa
319322,MUS,Mauritius,2002,593.896,605.076,1198.972,0.4319,587.731,11501.42,0.678080889,1.927,71.825,68.517,75.264,1.794390672,1.595645867,1.135535319,0.840383777,0.59, Africa
319369,MUS,Mauritius,2003,596.304,607.857,1204.161,0.3723,590.275,12182.6,0.712529305,1.877,72.095,68.819,75.493,1.885550763,1.690149098,1.140449773,0.818578282,0.585, Africa
319434,MUS,Mauritius,2004,598.415,610.238,1208.653,0.3386,592.477,12640.63,0.72063694,1.818,72.317,69.05,75.7,1.907005822,1.753693915,1.144704105,0.792847798,0.57, Africa
319529,MUS,Mauritius,2005,600.34,612.412,1212.752,0.3101,594.486,12957.62,0.766850931,1.753,72.491,69.214,75.882,2.029300897,1.797671401,1.14858623,0.764500654,0.592, Africa
319604,MUS,Mauritius,2006,602.109,614.409,1216.518,0.2839,596.332,13297.17,0.8466788,1.687,72.628,69.327,76.044,2.240547646,1.844778435,1.152152974,0.735717401,0.637, Africa
319618,MUS,Mauritius,2007,603.739,616.237,1219.976,0.275,598.027,13740.81,0.868869552,1.628,72.749,69.42,76.196,2.299270549,1.906327726,1.155428014,0.709986917,0.632, Africa
319733,MUS,Mauritius,2008,605.303,618.033,1223.336,0.2861,599.675,14529.24,0.881196989,1.579,72.871,69.519,76.347,2.331892378,2.015710137,1.158610239,0.688617532,0.606, Africa
319783,MUS,Mauritius,2009,606.885,619.956,1226.841,0.3107,601.393,NA,0.859117033,1.544,73.001,69.633,76.498,2.273462672,NA,1.161929792,0.673353685,NA, Africa
319826,MUS,Mauritius,2010,608.542,622.117,1230.659,0.3448,603.264,NA,0.912519228,1.521,73.142,69.769,76.652,2.414779735,NA,1.165545785,0.663323157,NA, Africa
319892,MWI,Malawi,1960,1694.928,1830.199,3525.127,2.3066,29.752,394.14,0.033952517,6.913,37.857,37.299,38.399,1.92068024,0.730405175,0.373142913,0.987994855,0.861, Africa
319992,MWI,Malawi,1961,1734.495,1872.888,3607.383,2.3641,30.446,404.16,0.028254215,6.946,38.081,37.504,38.642,1.598329608,0.748965347,0.381849903,0.992711162,0.699, Africa
320011,MWI,Malawi,1962,1776.084,1917.596,3693.68,2.4097,31.175,393.41,0.026654397,6.983,38.296,37.701,38.876,1.507828544,0.729036465,0.390984642,0.997999142,0.678, Africa
320076,MWI,Malawi,1963,1819.564,1964.202,3783.766,2.4401,31.935,376.47,0.025016127,7.021,38.504,37.889,39.102,1.415152292,0.697650086,0.400520455,1.003430041,0.664, Africa
320131,MWI,Malawi,1964,1864.724,2012.505,3877.229,2.4642,32.724,358.76,0.023212454,7.06,38.71,38.077,39.323,1.313119213,0.664833706,0.410413731,1.009003859,0.647, Africa
320205,MWI,Malawi,1965,1911.505,2062.455,3973.96,2.4808,33.54,397.13,0.023905626,7.101,38.928,38.278,39.556,1.352331651,0.735928873,0.420652933,1.014863513,0.602, Africa
320257,MWI,Malawi,1966,1959.824,2113.953,4073.777,2.5106,34.383,426.08,0.028720276,7.141,39.179,38.513,39.82,1.624694494,0.789583586,0.431218795,1.020580249,0.674, Africa
320364,MWI,Malawi,1967,2010.016,2167.331,4177.347,2.5778,35.257,455.1,0.023938639,7.182,39.475,38.793,40.128,1.35419918,0.843354203,0.442181921,1.026439903,0.526, Africa
320429,MWI,Malawi,1968,2062.943,2223.487,4286.43,2.691,36.177,437.28,0.024729204,7.222,39.821,39.124,40.487,1.398921124,0.810339829,0.453728611,1.032156639,0.566, Africa
320456,MWI,Malawi,1969,2119.741,2283.603,4403.344,2.8302,37.164,452.53,0.023618414,7.263,40.214,39.502,40.892,1.336084184,0.838593138,0.466104231,1.038016293,0.522, Africa
320533,MWI,Malawi,1970,2181.231,2348.518,4529.749,2.9677,38.231,447.45,0.027374585,7.304,40.64,39.914,41.331,1.548569303,0.829191707,0.479484495,1.043875947,0.612, Africa
320588,MWI,Malawi,1971,2247.695,2418.499,4666.194,3.0814,39.382,498.32,0.029360117,7.346,41.08,40.34,41.784,1.660890018,0.923459534,0.493927516,1.049878519,0.589, Africa
320654,MWI,Malawi,1972,2318.93,2493.286,4812.216,3.169,40.615,534.14,0.030962866,7.389,41.511,40.757,42.23,1.751556917,0.989842177,0.509384286,1.05602401,0.58, Africa
320760,MWI,Malawi,1973,2394.646,2572.513,4967.159,3.2241,41.923,562.48,0.031406283,7.433,41.919,41.15,42.653,1.776640815,1.042352862,0.525785363,1.06231242,0.558, Africa
320775,MWI,Malawi,1974,2474.339,2655.576,5129.915,3.2529,43.296,582.42,0.029240251,7.477,42.298,41.513,43.048,1.654109244,1.079297736,0.543013466,1.068600829,0.502, Africa
320878,MWI,Malawi,1975,2557.58,2741.952,5299.532,3.3264,44.728,586.2,0.029813953,7.518,42.651,41.847,43.419,1.686563382,1.086303967,0.560967821,1.074460483,0.509, Africa
320950,MWI,Malawi,1976,2645.77,2833.011,5478.781,3.3985,46.241,591.13,0.029021054,7.555,42.99,42.165,43.778,1.641709389,1.095449751,0.579941745,1.079748464,0.491, Africa
321016,MWI,Malawi,1977,2739.195,2928.983,5668.178,3.3643,47.839,602.81,0.030697695,7.584,43.33,42.48,44.141,1.736556296,1.117090333,0.599989859,1.083893097,0.509, Africa
321074,MWI,Malawi,1978,2835.129,3026.986,5862.115,3.2034,49.476,637.17,0.031217402,7.605,43.681,42.804,44.518,1.765955902,1.18076689,0.620518543,1.086894383,0.49, Africa
321131,MWI,Malawi,1979,2929.84,3123.1,6052.94,2.9927,51.087,646.14,0.028746361,7.617,44.044,43.138,44.91,1.626170124,1.197393684,0.640717814,1.088609404,0.445, Africa
321176,MWI,Malawi,1980,3021.483,3215.341,6236.824,2.6441,52.639,630.32,0.031105576,7.621,44.417,43.478,45.313,1.759629928,1.168062899,0.660182365,1.089181078,0.493, Africa
321230,MWI,Malawi,1981,3105.176,3298.758,6403.934,2.3969,54.049,579.92,0.025765412,7.619,44.793,43.819,45.722,1.457539038,1.074674491,0.677871348,1.088895241,0.444, Africa
321308,MWI,Malawi,1982,3183.42,3375.861,6559.281,2.5868,55.36,567.36,0.024697829,7.613,45.161,44.151,46.123,1.397146273,1.051398691,0.69431519,1.08803773,0.435, Africa
321371,MWI,Malawi,1983,3270.351,3460.82,6731.171,3.3183,56.811,573.07,0.023324322,7.601,45.51,44.465,46.504,1.319447539,1.061969028,0.712510147,1.08632271,0.407, Africa
321447,MWI,Malawi,1984,3385.27,3573.008,6958.278,4.307,58.728,580.31,0.021844485,7.583,45.833,44.754,46.858,1.235733757,1.075403817,0.736549953,1.083750179,0.376, Africa
321504,MWI,Malawi,1985,3540.105,3724.414,7264.519,5.4032,61.312,606.5,0.020923615,7.549,46.129,45.019,47.182,1.183640516,1.123923143,0.768966277,1.078890953,0.345, Africa
321546,MWI,Malawi,1986,3743.801,3924.031,7667.832,6.0989,64.716,586.62,0.019692659,7.49,46.399,45.262,47.478,1.114005813,1.087084451,0.811657898,1.070458768,0.336, Africa
321660,MWI,Malawi,1987,3987.268,4162.772,8150.04,6.0136,68.786,567.99,0.018282119,7.402,46.643,45.484,47.745,1.034212129,1.052572983,0.86270074,1.057881949,0.322, Africa
321712,MWI,Malawi,1988,4242.539,4412.646,8655.185,5.0712,73.049,546.59,0.017099577,7.287,46.861,45.684,47.98,0.967316195,1.012908937,0.916171516,1.041446334,0.313, Africa
321743,MWI,Malawi,1989,4470.717,4634.712,9105.429,3.6839,76.849,542.09,0.016912987,7.148,47.043,45.859,48.172,0.956760875,1.004572164,0.963830893,1.021580677,0.312, Africa
321853,MWI,Malawi,1990,4644.976,4802.147,9447.123,2.2026,79.733,539.63,0.017677339,6.997,47.17,45.99,48.3,1,1,1,1,0.328, Africa
321908,MWI,Malawi,1991,4753.963,4903.555,9657.518,1.0498,81.509,564,0.018638329,6.85,47.219,46.059,48.336,1.054362807,1.045166695,1.022270801,0.978990996,0.33, Africa
321944,MWI,Malawi,1992,4809.032,4950.402,9759.434,0.4213,82.369,503.44,0.018341228,6.719,47.182,46.061,48.272,1.037555885,0.932941493,1.033058848,0.960268687,0.364, Africa
322026,MWI,Malawi,1993,4833.893,4966.742,9800.635,0.5201,82.717,542.47,0.019284465,6.614,47.067,46.001,48.114,1.090914433,1.005274256,1.03742007,0.945262255,0.355, Africa
322074,MWI,Malawi,1994,4863.628,4988.109,9851.737,1.1337,83.148,494.76,0.019894969,6.536,46.89,45.896,47.879,1.125450402,0.916854947,1.042829335,0.934114621,0.402, Africa
322114,MWI,Malawi,1995,4923.743,5040.322,9964.065,1.8815,84.096,566.28,0.019971769,6.483,46.671,45.765,47.583,1.129794934,1.049387668,1.054719516,0.926539946,0.353, Africa
322217,MWI,Malawi,1996,5022.008,5131.307,10153.315,2.4415,85.694,607.24,0.01910706,6.446,46.431,45.631,47.248,1.080878725,1.12529405,1.07475207,0.921251965,0.315, Africa
322300,MWI,Malawi,1997,5150.863,5253.396,10404.259,2.8045,87.812,628.6,0.019895698,6.411,46.209,45.526,46.913,1.125491681,1.164891977,1.101315078,0.916249821,0.317, Africa
322334,MWI,Malawi,1998,5302.089,5398.091,10700.18,2.8789,90.309,617.25,0.02112114,6.369,46.044,45.485,46.623,1.194814417,1.14385182,1.132639006,0.910247249,0.342, Africa
322413,MWI,Malawi,1999,5461.71,5550.997,11012.707,2.7653,92.947,621.2,0.024698741,6.317,45.971,45.537,46.421,1.39719788,1.151177832,1.165720717,0.902815492,0.398, Africa
322441,MWI,Malawi,2000,5619.706,5701.79,11321.496,2.6297,95.553,608.8,0.021816905,6.254,46.04,45.723,46.361,1.23417355,1.128189508,1.198406753,0.893811634,0.358, Africa
322535,MWI,Malawi,2001,5774.423,5848.743,11623.166,2.5786,98.099,567.81,0.021250664,6.186,46.292,46.078,46.494,1.20214156,1.052238912,1.230339226,0.884093183,0.374, Africa
322603,MWI,Malawi,2002,5930.346,5996.432,11926.778,2.582,100.662,562.08,0.020206631,6.119,46.729,46.601,46.827,1.143080999,1.04161765,1.262477264,0.87451765,0.359, Africa
322643,MWI,Malawi,2003,6090.649,6148.09,12238.739,2.6634,103.294,577.56,0.021325726,6.058,47.338,47.274,47.352,1.206387789,1.07030568,1.295499064,0.865799628,0.369, Africa
322710,MWI,Malawi,2004,6260.297,6308.794,12569.091,2.7903,106.083,593.51,0.021163026,6.002,48.1,48.078,48.053,1.197183892,1.099861853,1.330467593,0.857796198,0.357, Africa
322757,MWI,Malawi,2005,6442.702,6482.044,12924.746,2.9187,109.084,592.88,0.01934274,5.95,48.982,48.979,48.899,1.094211035,1.098691106,1.368114504,0.850364442,0.326, Africa
322839,MWI,Malawi,2006,6638.784,6668.751,13307.535,3.0069,112.315,589.23,0.019537803,5.899,49.94,49.934,49.845,1.105245689,1.091922745,1.408633613,0.843075604,0.332, Africa
322927,MWI,Malawi,2007,6846.705,6867.053,13713.758,3.0481,115.744,628.06,0.018959063,5.843,50.92,50.895,50.83,1.07250658,1.163884636,1.451633264,0.835072174,0.302, Africa
322962,MWI,Malawi,2008,7063.831,7074.376,14138.207,3.0313,119.326,662.25,0.022280053,5.781,51.868,51.815,51.796,1.260373654,1.22723521,1.496562181,0.826211233,0.336, Africa
323048,MWI,Malawi,2009,7286.354,7286.984,14573.338,2.9769,122.998,702.62,0.019830735,5.712,52.75,52.663,52.704,1.121816708,1.302057983,1.542621812,0.816349864,0.282, Africa
323080,MWI,Malawi,2010,7511.52,7502.174,15013.694,2.9134,126.715,728.24,0.022512781,5.636,53.536,53.414,53.52,1.27353897,1.349525183,1.589234521,0.805488066,0.309, Africa
323177,MYS,Malaysia,1960,4150.163,4010.812,8160.975,3.2358,24.742,1530.4,0.140546932,6.194,59.465,58.669,60.322,0.16584681,0.298289167,0.448131982,1.762162162,0.918, Africa
323231,MYS,Malaysia,1961,4285.263,4144.106,8429.369,3.2828,25.555,1592.22,0.151731405,6.136,60.043,59.25,60.899,0.179044601,0.310336726,0.462869919,1.745661451,0.953, Africa
323276,MYS,Malaysia,1962,4426.958,4283.72,8710.678,3.2591,26.408,1636.8,0.149701321,6.052,60.605,59.804,61.47,0.176649081,0.319027302,0.478317039,1.721763869,0.915, Africa
323350,MYS,Malaysia,1963,4572.072,4427.175,8999.247,3.1522,27.283,1669.24,0.176792569,5.942,61.147,60.328,62.034,0.20861703,0.325350352,0.494162817,1.690469417,1.059, Africa
323455,MYS,Malaysia,1964,4716.352,4571.09,9287.442,2.9947,28.157,1727.59,0.217497994,5.808,61.671,60.823,62.59,0.256649845,0.336723163,0.509988058,1.652347084,1.259, Africa
323477,MYS,Malaysia,1965,4856.769,4713.015,9569.784,2.8263,29.013,1804.07,0.239085856,5.655,62.175,61.29,63.136,0.282123742,0.351628184,0.525491902,1.608819346,1.325, Africa
323529,MYS,Malaysia,1966,4992.111,4852.005,9844.116,2.6841,29.844,1846.3,0.272751764,5.492,62.66,61.731,63.669,0.321849856,0.359859929,0.540555904,1.562446657,1.477, Africa
323598,MYS,Malaysia,1967,5123.252,4988.668,10111.92,2.5769,30.656,1830.35,0.273439663,5.326,63.128,62.151,64.188,0.322661584,0.356751624,0.555261443,1.515220484,1.494, Africa
323657,MYS,Malaysia,1968,5251.845,5124.032,10375.877,2.517,31.457,1942.2,0.277085012,5.165,63.581,62.557,64.692,0.326963133,0.378551463,0.569755737,1.469416785,1.427, Africa
323755,MYS,Malaysia,1969,5380.531,5259.816,10640.347,2.4901,32.258,2005.38,0.234484834,5.014,64.02,62.95,65.18,0.27669449,0.390866702,0.584278201,1.426458037,1.169, Africa
323798,MYS,Malaysia,1970,5511.33,5397.304,10908.634,2.4758,33.072,2079.15,0.365031955,4.872,64.446,63.332,65.651,0.430741421,0.405244995,0.599010263,1.386059744,1.756, Africa
323875,MYS,Malaysia,1971,5644.98,5537.098,11182.078,2.4557,33.901,2180.49,0.406722257,4.737,64.858,63.704,66.106,0.479936401,0.424996964,0.614025503,1.347652916,1.865, Africa
323942,MYS,Malaysia,1972,5781.173,5678.907,11460.08,2.429,34.744,2289.48,0.426262295,4.603,65.258,64.064,66.547,0.502993844,0.446239746,0.629291031,1.309530583,1.862, Africa
323972,MYS,Malaysia,1973,5919.71,5822.139,11741.849,2.3906,35.598,2559.97,0.406750249,4.469,65.645,64.413,66.975,0.479969431,0.498960165,0.64476341,1.27140825,1.589, Africa
324038,MYS,Malaysia,1974,6060.077,5965.853,12025.93,2.3492,36.459,2688.24,0.431983223,4.337,66.021,64.75,67.39,0.509744598,0.523962456,0.660362745,1.233854908,1.607, Africa
324159,MYS,Malaysia,1975,6202.149,6109.633,12311.782,2.3113,37.326,2648.42,0.430725625,4.209,66.385,65.077,67.793,0.50826062,0.516200738,0.676059328,1.197439545,1.626, Africa
324207,MYS,Malaysia,1976,6346.308,6253.347,12599.655,2.2915,38.198,2910.32,0.517157017,4.092,66.739,65.393,68.184,0.610250542,0.567246107,0.691866888,1.164153627,1.777, Africa
324263,MYS,Malaysia,1977,6493.634,6398.081,12891.715,2.3003,39.084,3076.05,0.478291678,3.99,67.081,65.699,68.563,0.564389046,0.599548587,0.707904362,1.135135135,1.555, Africa
324323,MYS,Malaysia,1978,6645.561,6546.138,13191.699,2.343,39.993,3270.53,0.48037785,3.906,67.414,65.995,68.931,0.56685075,0.637455608,0.724376955,1.111237553,1.469, Africa
324359,MYS,Malaysia,1979,6803.878,6700.555,13504.433,2.4092,40.942,3456.53,0.550856152,3.839,67.737,66.283,69.288,0.650015863,0.673707267,0.741549672,1.092176387,1.594, Africa
324443,MYS,Malaysia,1980,6970.126,6863.613,13833.739,2.4729,41.94,3656.76,0.551911526,3.789,68.051,66.562,69.634,0.651261215,0.712735541,0.759632382,1.077951636,1.509, Africa
324505,MYS,Malaysia,1981,7144.117,7035.976,14180.093,2.5311,42.99,3823.83,0.592802882,3.753,68.357,66.834,69.971,0.699513432,0.745297266,0.778651226,1.067709815,1.55, Africa
324584,MYS,Malaysia,1982,7326.221,7217.364,14543.585,2.602,44.092,3954.11,0.57324243,3.725,68.654,67.098,70.299,0.676431898,0.770691038,0.798611144,1.059743954,1.45, Africa
324632,MYS,Malaysia,1983,7519.078,7407.898,14926.976,2.6861,45.254,4095.85,0.693710501,3.702,68.943,67.356,70.619,0.818585448,0.79831679,0.819663747,1.053200569,1.694, Africa
324686,MYS,Malaysia,1984,7725.975,7607.394,15333.369,2.7719,46.486,4307.53,0.617085521,3.679,69.224,67.607,70.93,0.728167193,0.839576197,0.841979426,1.046657183,1.433, Africa
324740,MYS,Malaysia,1985,7948.814,7815.526,15764.34,2.8604,47.793,4156.69,0.626857832,3.656,69.497,67.851,71.233,0.739698619,0.810174932,0.865644722,1.040113798,1.508, Africa
324864,MYS,Malaysia,1986,8189.15,8032.617,16221.767,2.9264,49.18,4104.51,0.672183246,3.63,69.763,68.089,71.528,0.793183069,0.800004424,0.890762759,1.032716927,1.638, Africa
324900,MYS,Malaysia,1987,8445.174,8258.326,16703.5,2.9409,50.64,4218.26,0.665489269,3.604,70.02,68.321,71.815,0.785284107,0.822176394,0.917215476,1.025320057,1.578, Africa
324985,MYS,Malaysia,1988,8711.245,8490.787,17202.032,2.8936,52.152,4481.51,0.677303705,3.576,70.269,68.545,72.093,0.799225262,0.873485694,0.944590653,1.017354196,1.511, Africa
324995,MYS,Malaysia,1989,8979.559,8727.505,17707.064,2.8067,53.683,4789.26,0.768224478,3.546,70.511,68.764,72.364,0.906512699,0.933467869,0.972322755,1.008819346,1.604, Africa
325064,MYS,Malaysia,1990,9244.471,8966.626,18211.097,2.7025,55.211,5130.61,0.847450321,3.515,70.746,68.977,72.627,1,1,1,1,1.652, Africa
325131,MYS,Malaysia,1991,9502.297,9207.666,18709.963,2.612,56.723,5469.25,0.99973474,3.485,70.974,69.184,72.884,1.179697164,1.066004349,1.027393517,0.991465149,1.828, Africa
325198,MYS,Malaysia,1992,9754.165,9450.947,19205.112,2.5514,58.224,5801.76,1.069194494,3.454,71.197,69.386,73.134,1.261660379,1.130813951,1.054582928,0.982645804,1.843, Africa
325267,MYS,Malaysia,1993,10004.94,9696.47,19701.41,2.5316,59.729,6218.81,1.269604561,3.422,71.415,69.584,73.379,1.498146298,1.212099885,1.081835433,0.973541963,2.042, Africa
325317,MYS,Malaysia,1994,10262.046,9944.5,20206.546,2.5352,61.26,6621.62,1.268747266,3.385,71.628,69.777,73.618,1.497134681,1.290612258,1.109573245,0.963015647,1.916, Africa
325423,MYS,Malaysia,1995,10529.969,10195.405,20725.374,2.5461,62.833,7092.25,1.593843373,3.339,71.836,69.968,73.852,1.880751394,1.382342409,1.138062907,0.949928876,2.247, Africa
325504,MYS,Malaysia,1996,10811.355,10448.476,21259.831,2.5358,64.454,7607.99,1.608197168,3.275,72.04,70.155,74.08,1.897689018,1.482864212,1.167410783,0.931721195,2.114, Africa
325521,MYS,Malaysia,1997,11101.894,10703.941,21805.835,2.4875,66.109,7955.15,1.561004199,3.19,72.24,70.34,74.302,1.842000835,1.550528747,1.197392722,0.907539118,1.962, Africa
325626,MYS,Malaysia,1998,11390.812,10964.245,22355.057,2.3912,67.774,7178.53,1.392928678,3.085,72.435,70.521,74.517,1.643670011,1.399158038,1.227551366,0.877667141,1.94, Africa
325666,MYS,Malaysia,1999,11663.371,11232.677,22896.048,2.2658,69.414,7424.51,1.285549366,2.961,72.625,70.698,74.728,1.51696133,1.447102781,1.257258033,0.842389758,1.731, Africa
325729,MYS,Malaysia,2000,11909.394,11511.357,23420.751,2.1333,71.005,7873.52,1.474120108,2.825,72.81,70.868,74.934,1.739476724,1.534618064,1.286070301,0.803698435,1.872, Africa
325804,MYS,Malaysia,2001,12125.259,11800.483,23925.742,2.0193,72.536,7718.88,1.558279781,2.683,72.989,71.026,75.137,1.838785994,1.504476496,1.313800152,0.763300142,2.019, Africa
325842,MYS,Malaysia,2002,12315.287,12098.508,24413.795,1.9344,74.016,7952.34,1.509392538,2.544,73.162,71.172,75.338,1.78109855,1.549979982,1.34059991,0.723755334,1.898, Africa
325917,MYS,Malaysia,2003,12487.139,12403.515,24890.654,1.8881,75.461,8210.53,1.755879938,2.418,73.329,71.305,75.538,2.071956189,1.600303978,1.366784988,0.687908962,2.139, Africa
326013,MYS,Malaysia,2004,12652.322,12712.767,25365.089,1.8684,76.9,8562.69,1.799008078,2.307,73.491,71.429,75.736,2.122847833,1.668943357,1.392836961,0.656330014,2.101, Africa
326079,MYS,Malaysia,2005,12819.771,13023.695,25843.466,1.8541,78.35,8848.15,1.871652974,2.216,73.652,71.547,75.934,2.20856955,1.724582777,1.419105395,0.630440967,2.115, Africa
326131,MYS,Malaysia,2006,12990.912,13336.186,26327.098,1.8319,79.816,9179.61,1.767608416,2.146,73.811,71.665,76.13,2.085795913,1.789187411,1.445662389,0.610526316,1.926, Africa
326185,MYS,Malaysia,2007,13164.729,13649.09,26813.819,1.8055,81.292,9589.81,2.088027819,2.093,73.973,71.788,76.324,2.463894068,1.869137428,1.472389005,0.59544808,2.177, Africa
326229,MYS,Malaysia,2008,13344.787,13957.561,27302.348,1.7715,82.773,9880.32,2.129706939,2.052,74.138,71.92,76.515,2.513075854,1.925761757,1.499214902,0.583783784,2.156, Africa
326305,MYS,Malaysia,2009,13534.782,14255.542,27790.324,1.732,84.252,9571.15,2.000660374,2.023,74.306,72.063,76.702,2.360799594,1.865501003,1.526010432,0.575533428,2.09, Africa
326348,MYS,Malaysia,2010,13737.005,14538.83,28275.835,1.6942,85.724,10094.49,2.090937368,2.002,74.479,72.219,76.886,2.467327365,1.967504349,1.552670605,0.569559033,2.071, Africa
326413,NAM,Namibia,1960,297.457,305.088,602.545,2.4164,0.731,2615.98,NA,6.15,46.909,44.756,49.111,NA,0.832860513,0.425692378,1.176583126,NA, Southeast Asia
326467,NAM,Namibia,1961,304.699,312.583,617.282,2.4604,0.749,2578.88,NA,6.167,47.529,45.387,49.717,NA,0.82104926,0.43610393,1.17983547,NA, Southeast Asia
